time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres,sun,moon,north_node,south_node
A.D. 2019-Jan-24 12:20:00.0000 UTC,251.9000029,272.3635297,229.8736318,269.9712364,258.3050732,211.8474855,242.8686976,255.8007755,299.4367278,253.062646,57.2058305,116.73288,296.73288
A.D. 2019-Jan-25 12:20:00.0000 UTC,251.908959,272.0592452,230.7757966,270.3045369,258.628279,214.331553,243.5379603,256.1573899,300.2365979,253.2601327,50.61639489,116.6755217,296.6755217
A.D. 2019-Jan-26 12:20:00.0000 UTC,251.9356303,271.7647259,231.6725422,270.6448458,258.9516144,216.705477,244.1955951,256.5128047,301.0735556,253.4639871,40.45577714,116.6098258,296.6098258
A.D. 2019-Jan-27 12:20:00.0000 UTC,251.9799869,271.4804046,232.5635141,270.9926673,259.275195,218.9712128,244.8420306,256.8671432,301.9501559,253.6741262,21.78223836,116.5434207,296.5434207
A.D. 2019-Jan-28 12:20:00.0000 UTC,252.0420112,271.2066848,233.4483742,271.3485497,259.5991388,221.1316612,245.4776818,257.2205294,302.8691637,253.8904652,346.0679962,116.4846104,296.4846104
A.D. 2019-Jan-29 12:20:00.0000 UTC,252.1217013,270.9439399,234.3267997,271.7130923,259.9235669,223.1904293,246.1029509,257.5730885,303.8335709,254.1129176,306.1475499,116.4408385,296.4408385
A.D. 2019-Jan-30 12:20:00.0000 UTC,252.2190733,270.6925134,235.1984834,272.0869513,260.2486044,225.151624,246.7182272,257.9249478,304.8466121,254.341395,283.7427138,116.4170787,296.4170787
A.D. 2019-Jan-31 12:20:00.0000 UTC,252.3341605,270.4527188,236.0631345,272.4708474,260.5743813,227.0196773,247.3238886,258.2762377,305.9117822,254.5758078,272.2957357,116.4144942,296.4144942
A.D. 2019-Feb-01 12:20:00.0000 UTC,252.4670141,270.22484,236.920478,272.8655737,260.9010327,228.7992036,247.9203016,258.6270914,307.0328512,254.8160645,265.5505632,116.4297216,296.4297216
A.D. 2019-Feb-02 12:20:00.0000 UTC,252.6177088,270.0091316,237.7702551,273.2720049,261.2286997,230.494885,248.5078222,258.9776462,308.2138791,255.0620724,261.011129,116.4550602,296.4550602
A.D. 2019-Feb-03 12:20:00.0000 UTC,252.7863468,269.8058192,238.6122232,273.691108,261.5575295,232.111383,249.0867963,259.3280433,309.4592271,255.3137372,257.6224159,116.4797031,296.4797031
A.D. 2019-Feb-04 12:20:00.0000 UTC,252.9730584,269.6151004,239.446156,274.1239538,261.8876759,233.6532713,249.6575601,259.6784283,310.773566,255.5709628,254.86663,116.4919002,296.4919002
A.D. 2019-Feb-05 12:20:00.0000 UTC,253.1780045,269.4371449,240.2718436,274.5717317,262.2193,235.1249878,250.220441,260.0289517,312.1618787,255.833652,252.444528,116.481669,296.481669
A.D. 2019-Feb-06 12:20:00.0000 UTC,253.4013776,269.2720958,241.0890924,275.0357661,262.5525703,236.5307995,250.7757573,260.3797691,313.6294539,256.1017054,250.1449333,116.4434073,296.4434073
A.D. 2019-Feb-07 12:20:00.0000 UTC,253.6434037,269.1200696,241.8977248,275.5175349,262.887663,237.874781,251.3238191,260.7310412,315.1818691,256.3750223,247.7745261,116.3776328,296.3776328
A.D. 2019-Feb-08 12:20:00.0000 UTC,253.9043432,268.9811574,242.6975785,276.0186931,263.2247627,239.1608004,251.8649281,261.0829342,316.8249585,256.6534995,245.0953955,116.2912603,296.2912603
A.D. 2019-Feb-09 12:20:00.0000 UTC,254.1844912,268.8554258,243.4885064,276.5410998,263.5640628,240.3925138,252.3993781,261.4356204,318.5647616,256.937032,241.7233338,116.1960463,296.1960463
A.D. 2019-Feb-10 12:20:00.0000 UTC,254.4841763,268.7429176,244.2703759,277.0868503,263.9057659,241.5733641,252.9274549,261.789278,320.4074467,257.2255124,236.876561,116.1058519,296.1058519
A.D. 2019-Feb-11 12:20:00.0000 UTC,254.8037585,268.643653,245.0430685,277.6583156,264.2500847,242.7065844,253.4494367,262.144092,322.3592032,257.5188312,228.5558414,116.033296,296.033296
A.D. 2019-Feb-12 12:20:00.0000 UTC,255.1436239,268.5576304,245.8064787,278.2581885,264.5972428,243.7952032,253.9655943,262.5002547,324.4260945,257.8168761,210.1627336,115.9868241,295.9868241
A.D. 2019-Feb-13 12:20:00.0000 UTC,255.5041775,268.4848276,246.5605136,278.8895407,264.9474755,244.8420527,254.4761907,262.8579661,326.6138673,258.1195322,163.0418822,115.9689494,295.9689494
A.D. 2019-Feb-14 12:20:00.0000 UTC,255.8858318,268.4252029,247.3050913,279.5558921,265.3010314,245.849777,254.981482,263.2174347,328.9277092,258.426682,115.1382486,115.9758758,295.9758758
A.D. 2019-Feb-15 12:20:00.0000 UTC,256.288991,268.3786962,248.0401398,280.2612954,265.6581735,246.8208418,255.4817169,263.5788792,331.3719512,258.7382047,96.37401743,115.9983947,295.9983947
A.D. 2019-Feb-16 12:20:00.0000 UTC,256.7140308,268.3452314,248.7655954,281.0104414,266.0191818,247.7575436,255.9771369,263.9425293,333.9497162,259.053977,88.01490671,116.0237207,296.0237207
A.D. 2019-Feb-17 12:20:00.0000 UTC,257.1612715,268.3247182,249.4814014,281.8087891,266.384356,248.6620205,256.4679778,264.3086288,336.6625194,259.3738735,83.24476685,116.037811,296.037811
A.D. 2019-Feb-18 12:20:00.0000 UTC,257.6309468,268.3170553,250.1875081,282.6627262,266.754019,249.5362621,256.9544702,264.6774375,339.5098342,259.6977676,80.00369664,116.0277482,296.0277482
A.D. 2019-Feb-19 12:20:00.0000 UTC,258.1231647,268.322132,250.8838742,283.5797674,267.1285193,250.3821226,257.4368413,265.0492337,342.4886527,260.025533,77.47946906,115.9838605,295.9838605
A.D. 2019-Feb-20 12:20:00.0000 UTC,258.6378646,268.3398289,251.5704693,284.5688007,267.5082327,251.2013317,257.915316,265.4243149,345.5930773,260.3570449,75.2539084,115.9013487,295.9013487
A.D. 2019-Feb-21 12:20:00.0000 UTC,259.1747673,268.3700175,252.2472756,285.6403969,267.8935626,251.9955055,258.3901168,265.8029979,348.8139961,260.6921795,73.02908415,115.7812316,295.7812316
A.D. 2019-Feb-22 12:20:00.0000 UTC,259.7333237,268.4125588,252.9142884,286.8072063,268.2849411,252.7661543,258.8614629,266.1856181,352.1388994,261.0308131,70.48334868,115.6304644,295.6304644
A.D. 2019-Feb-23 12:20:00.0000 UTC,260.3126639,268.4673037,253.5715141,288.0844703,268.6828304,253.5146892,259.3295694,266.5725309,355.5518928,261.372822,67.09191532,115.4611413,295.4611413
A.D. 2019-Feb-24 12:20:00.0000 UTC,260.9115513,268.5340931,254.218969,289.4906829,269.0877278,254.2424276,259.7946463,266.9641144,359.0339487,261.7180814,61.65174304,115.2887895,295.2887895
A.D. 2019-Feb-25 12:20:00.0000 UTC,261.5283481,268.612759,254.8566765,291.0484444,269.5001704,254.9505991,260.2568994,267.3607725,2.563411821,262.0664659,50.30507663,115.1299057,295.1299057
A.D. 2019-Feb-26 12:20:00.0000 UTC,262.1609945,268.703126,255.4846665,292.7855629,269.920741,255.6403517,260.7165305,267.7629399,6.116746225,262.4178493,15.56594712,114.9990598,294.9990598
A.D. 2019-Feb-27 12:20:00.0000 UTC,262.8070062,268.8050115,256.1029746,294.7364738,270.3500744,256.312758,261.1737384,268.1710853,9.66946879,262.7721054,308.4007869,114.9060559,294.9060559
A.D. 2019-Feb-28 12:20:00.0000 UTC,263.4634945,268.9182265,256.7116421,296.9440506,270.7888634,256.9688214,261.6287195,268.5857164,13.19718133,263.1291078,282.4264671,114.8537294,294.8537294
A.D. 2019-Mar-01 12:20:00.0000 UTC,264.127207,269.0425761,257.3107151,299.4618746,271.2378662,257.6094816,262.0816683,269.0073837,16.67659547,263.4887301,273.3138078,114.8369254,294.8369254
A.D. 2019-Mar-02 12:20:00.0000 UTC,264.7945911,269.1778598,257.9002451,302.3569609,271.6979139,258.2356198,262.5327775,269.4366858,20.08644315,263.850846,268.8181914,114.8430267,294.8430267
A.D. 2019-Mar-03 12:20:00.0000 UTC,265.4618768,269.3238718,258.480288,305.7127632,272.1699198,258.8480632,262.9822385,269.874275,23.40819161,264.2153291,266.1040292,114.8541295,294.8541295
A.D. 2019-Mar-04 12:20:00.0000 UTC,266.1251742,269.4804016,259.0509044,309.6318335,272.6548893,259.4475891,263.4302402,270.3208631,26.62650924,264.5820532,264.2367906,114.8506017,294.8506017
A.D. 2019-Mar-05 12:20:00.0000 UTC,266.7805813,269.647234,259.6121587,314.2365651,273.153932,260.0349291,263.8769643,270.7772291,29.72947411,264.9508921,262.8165275,114.8153675,294.8153675
A.D. 2019-Mar-06 12:20:00.0000 UTC,267.4242952,269.8241496,260.1641195,319.6646399,273.6682754,260.6107725,264.3225756,271.2442269,32.70854949,265.3217196,261.633353,114.7379926,294.7379926
A.D. 2019-Mar-07 12:20:00.0000 UTC,268.0527217,270.010925,260.706859,326.0529842,274.1992805,261.1757694,264.767371,271.722795,35.55837081,265.6944094,260.5514028,114.6174064,294.6174064
A.D. 2019-Mar-08 12:20:00.0000 UTC,268.662576,270.2073327,261.2404529,333.5015413,274.7484603,261.7305339,265.2115404,272.2139667,38.27640292,266.0688353,259.4562398,114.4624501,294.4624501
A.D. 2019-Mar-09 12:20:00.0000 UTC,269.2509709,270.4131413,261.7649801,342.0113486,275.3175013,262.2756466,265.6551667,272.7188832,40.86252195,266.4448704,258.2159999,114.2897825,294.2897825
A.D. 2019-Mar-10 12:20:00.0000 UTC,269.8154876,270.6281155,262.2805221,351.4104179,275.9082893,262.8116567,266.0984727,273.2388075,43.31857282,266.8223876,256.6248769,114.1197945,294.1197945
A.D. 2019-Mar-11 12:20:00.0000 UTC,270.354227,270.8520165,262.7871625,1.316483473,276.5229391,263.3390844,266.5416611,273.7751419,45.64793928,267.2012591,254.264694,113.9717272,293.9717272
A.D. 2019-Mar-12 12:20:00.0000 UTC,270.8658404,271.0846021,263.2849866,11.19853976,277.163831,263.8584224,266.9849279,274.3294482,47.85514886,267.581356,250.0198303,113.8593159,293.8593159
A.D. 2019-Mar-13 12:20:00.0000 UTC,271.3495383,271.3256265,263.7740803,20.53337772,277.8336537,264.3701377,267.4284678,274.9034717,49.9455278,267.9625486,239.466845,113.7880893,293.7880893
A.D. 2019-Mar-14 12:20:00.0000 UTC,271.80508,271.5748411,264.2545296,28.95670428,278.5354562,264.8746724,267.8724757,275.4991697,51.92491191,268.3447058,189.7013886,113.7546912,293.7546912
A.D. 2019-Mar-15 12:20:00.0000 UTC,272.232746,271.8319948,264.7264194,36.31446922,279.2727101,265.372446,268.3171477,276.1187462,53.79941234,268.727695,113.4120141,113.7480173,293.7480173
A.D. 2019-Mar-16 12:20:00.0000 UTC,272.6332948,272.096835,265.1898334,42.61955465,280.0493866,265.863856,268.7626812,276.7646932,55.57523197,269.1113827,97.89063747,113.7516549,293.7516549
A.D. 2019-Mar-17 12:20:00.0000 UTC,273.0079094,272.3691082,265.644853,47.97730831,280.8700483,266.3492798,269.2092763,277.4398411,57.25852613,269.4956348,92.57324145,113.7470073,293.7470073
A.D. 2019-Mar-18 12:20:00.0000 UTC,273.3581359,272.6485616,266.091558,52.52579655,281.7399611,266.8290767,269.6571368,278.1474175,58.85530115,269.8803172,89.86383618,113.716533,293.716533
A.D. 2019-Mar-19 12:20:00.0000 UTC,273.6858171,272.9349439,266.5300275,56.40173051,282.66523,267.3035901,270.1064716,278.8911184,60.37134565,270.2652969,88.15090225,113.6466556,293.6466556
A.D. 2019-Mar-20 12:20:00.0000 UTC,273.993025,273.2280052,266.9603424,59.72578632,283.6529628,267.7731503,270.5574952,279.6751918,61.812187,270.6504428,86.88121165,113.5300128,293.5300128
A.D. 2019-Mar-21 12:20:00.0000 UTC,274.281993,273.5274967,267.3825863,62.59873399,284.7114706,268.2380754,271.0104279,280.5045383,63.18306584,271.0356262,85.7918483,113.3667811,293.3667811
A.D. 2019-Mar-22 12:20:00.0000 UTC,274.5550507,273.8331692,267.7968466,65.10245692,285.8505175,268.6986729,271.4654949,281.3848351,64.48892308,271.4207198,84.70761827,113.1648722,293.1648722
A.D. 2019-Mar-23 12:20:00.0000 UTC,274.8145643,274.1447727,268.2032129,67.30268106,287.0816334,269.1552386,271.9229255,282.3226911,65.73439397,271.8055972,83.45170704,112.9388941,292.9388941
A.D. 2019-Mar-24 12:20:00.0000 UTC,275.0628826,274.4620559,268.6017756,69.25196163,288.4185084,269.6080562,272.3829528,283.3258425,66.92380795,272.1901322,81.7537363,112.7079271,292.7079271
A.D. 2019-Mar-25 12:20:00.0000 UTC,275.3022922,274.7847669,268.9926242,70.9923661,289.8774863,270.0573978,272.8458143,284.4033987,68.06119441,272.5741982,79.03213388,112.4923697,292.4923697
A.D. 2019-Mar-26 12:20:00.0000 UTC,275.5349805,275.112654,269.3758463,72.55769767,291.4781821,270.5035241,273.3117528,285.5661492,69.15029336,272.9576688,73.5355867,112.3103216,292.3103216
A.D. 2019-Mar-27 12:20:00.0000 UTC,275.7630064,275.445466,269.7515277,73.97526914,293.2442481,270.9466854,273.7810176,286.8269501,70.19457015,273.3404181,56.43396762,112.1741365,292.1741365
A.D. 2019-Mar-28 12:20:00.0000 UTC,275.9882783,275.7829527,270.119753,75.26729136,295.2043192,271.3871233,274.2538657,288.2012109,71.19723264,273.7223207,332.973138,112.0878476,292.0878476
A.D. 2019-Mar-29 12:20:00.0000 UTC,276.2125392,276.1248651,270.4806051,76.45194992,297.3931588,271.8250713,274.7305623,289.7075111,72.16124861,274.1032523,290.351839,112.0460791,292.0460791
A.D. 2019-Mar-30 12:20:00.0000 UTC,276.4373568,276.4709549,270.8341665,77.54423841,299.8530072,272.2607557,275.2113818,291.3683815,73.08936337,274.4830893,281.1443913,112.0347976,292.0347976
A.D. 2019-Mar-31 12:20:00.0000 UTC,276.6641193,276.8209751,271.1805187,78.55660411,302.6350761,272.6943963,275.6966083,293.2112934,73.98411675,274.8617092,277.4090536,112.0338948,292.0338948
A.D. 2019-Apr-01 12:20:00.0000 UTC,276.8940357,277.1746794,271.5197428,79.49944989,305.8010079,273.126207,276.1865362,295.2699001,74.84785913,275.2389904,275.3819926,112.0212284,292.0212284
A.D. 2019-Apr-02 12:20:00.0000 UTC,277.1281387,277.5318228,271.8519192,80.38152634,309.4238708,273.5563965,276.6814712,297.585569,75.68276661,275.6148124,274.0810126,111.9773624,291.9773624
A.D. 2019-Apr-03 12:20:00.0000 UTC,277.3672914,277.8921609,272.1771281,81.21024012,313.5877967,273.9851686,277.1817306,300.2092111,76.49085511,275.9890558,273.1331185,111.8899702,291.8899702
A.D. 2019-Apr-04 12:20:00.0000 UTC,277.6121953,278.2554506,272.4954498,81.99189812,318.3846093,274.412723,277.6876443,303.2033302,77.27399393,276.3616023,272.3560149,111.7567177,291.7567177
A.D. 2019-Apr-05 12:20:00.0000 UTC,277.8633997,278.6214494,272.8069645,82.73190152,323.9047556,274.8392556,278.1995556,306.6440071,78.0339179,276.7323347,271.636484,111.5858477,291.5858477
A.D. 2019-Apr-06 12:20:00.0000 UTC,278.1213119,278.9899158,273.1117527,83.4349009,330.2190666,275.2649587,278.7178215,310.6221144,78.77223839,277.1011367,270.8807734,111.3940904,291.3940904
A.D. 2019-Apr-07 12:20:00.0000 UTC,278.3862083,279.3606081,273.4098948,84.10492143,337.3489508,275.6900211,279.2428135,315.2422525,79.49045373,277.467893,269.9810099,111.202535,291.202535
A.D. 2019-Apr-08 12:20:00.0000 UTC,278.6582448,279.7332851,273.7014713,84.74546398,345.2284287,276.1146284,279.7749181,320.6165515,80.1899584,277.8324874,268.7688235,111.0316735,291.0316735
A.D. 2019-Apr-09 12:20:00.0000 UTC,278.9374676,280.1077058,273.9865619,85.35958697,353.6733616,276.538963,280.3145379,326.8487808,80.8720512,278.1948061,266.904338,110.8969279,290.8969279
A.D. 2019-Apr-10 12:20:00.0000 UTC,279.2238239,280.4836287,274.2652456,85.94997331,2.383914037,276.9632039,280.8620922,334.0035065,81.5379425,278.5547338,263.494138,110.8057457,290.8057457
A.D. 2019-Apr-11 12:20:00.0000 UTC,279.5171715,280.8608127,274.5375992,86.5189853,10.99755527,277.3875265,281.4180184,342.0591034,82.1887609,278.912155,255.0733437,110.7566875,290.7566875
A.D. 2019-Apr-12 12:20:00.0000 UTC,279.8172888,281.2390165,274.8036976,87.06871006,19.17539823,277.8121032,281.9827733,350.8573931,82.8255592,279.266954,213.295746,110.7403284,290.7403284
A.D. 2019-Apr-13 12:20:00.0000 UTC,280.1238835,281.6180002,275.0636129,87.60099791,26.67551713,278.2371036,282.5568353,0.083515044,83.44932051,279.6190146,124.3710388,110.7414835,290.7414835
A.D. 2019-Apr-14 12:20:00.0000 UTC,280.4366018,281.9975249,275.3174148,88.11749487,33.37872414,278.6626952,283.1407065,9.312777691,84.06096416,279.9682211,108.2840229,110.7421847,290.7421847
A.D. 2019-Apr-15 12:20:00.0000 UTC,280.7550357,282.377354,275.565171,88.61967046,39.27005707,279.0890443,283.7349147,18.11964919,84.66135132,280.3144585,103.2032218,110.72487,290.72487
A.D. 2019-Apr-16 12:20:00.0000 UTC,281.0787302,282.7572538,275.8069483,89.10884249,44.40143646,279.5163172,284.3400159,26.1872714,85.25129123,280.6576135,100.6587857,110.6753369,290.6753369
A.D. 2019-Apr-17 12:20:00.0000 UTC,281.4071897,283.1369934,276.0428139,89.58619852,48.85699409,279.9446808,284.956596,33.35534143,85.83154703,280.9975749,99.03095822,110.5850922,290.5850922
A.D. 2019-Apr-18 12:20:00.0000 UTC,281.7398821,283.5163448,276.2728369,90.05281423,52.72948873,280.3743033,285.5852717,39.60069302,86.4028409,281.3342344,97.78415814,110.4528017,290.4528017
A.D. 2019-Apr-19 12:20:00.0000 UTC,282.0762429,283.8950821,276.4970879,90.50966789,56.1073623,280.8053533,286.2266913,44.98707995,86.96585756,281.6674857,96.66665057,110.2846121,290.2846121
A.D. 2019-Apr-20 12:20:00.0000 UTC,282.4156785,284.2729803,276.7156392,90.95765164,59.06908328,281.2379979,286.8815349,49.61800882,87.5212465,281.9972243,95.51005405,110.0932314,290.0932314
A.D. 2019-Apr-21 12:20:00.0000 UTC,282.7575682,284.6498159,276.928563,91.39758008,61.68162678,281.6723953,287.550517,53.60565799,88.06962331,282.3233468,94.14529053,109.8958329,289.8958329
A.D. 2019-Apr-22 12:20:00.0000 UTC,283.1012677,285.0253662,277.1359304,91.83019736,64.00097237,282.1086294,288.2343882,57.05480837,88.61157062,282.6457503,92.3243036,109.7110611,289.7110611
A.D. 2019-Apr-23 12:20:00.0000 UTC,283.4461111,285.3994103,277.3378108,92.25618387,66.07341553,282.5471449,288.9339382,60.0565432,89.14763963,282.9643326,89.55889387,109.5556221,289.5556221
A.D. 2019-Apr-24 12:20:00.0000 UTC,283.7914134,285.7717293,277.5342718,92.67616298,67.93707826,282.9879629,289.6499996,62.68713778,89.67835224,283.2789926,84.59622644,109.44108,289.44108
A.D. 2019-Apr-25 12:20:00.0000 UTC,284.1364716,286.142107,277.7253795,93.0907075,69.62333952,283.4311438,290.3834509,65.00926029,90.2042036,283.5896305,72.89509953,109.3715164,289.3715164
A.D. 2019-Apr-26 12:20:00.0000 UTC,284.4805663,286.5103297,277.911199,93.50034547,71.15808028,283.8769239,291.1352192,67.07395494,90.72566443,283.8961484,29.45178808,109.3426033,289.3426033
A.D. 2019-Apr-27 12:20:00.0000 UTC,284.8229616,286.8761867,278.0917949,93.90556536,72.56272259,284.3254814,291.9062835,68.92269466,91.24318328,284.1984497,319.5956995,109.3423689,289.3423689
A.D. 2019-Apr-28 12:20:00.0000 UTC,285.1629056,287.2394702,278.2672316,94.30682051,73.85507671,284.7769907,292.6976775,70.58921677,91.75718852,284.4964404,299.8329259,109.3535822,289.3535822
A.D. 2019-Apr-29 12:20:00.0000 UTC,285.4996302,287.5999746,278.437573,94.70453288,75.05002298,285.2316275,293.5104919,72.10105985,92.26808987,284.7900278,292.8238523,109.3573496,289.3573496
A.D. 2019-Apr-30 12:20:00.0000 UTC,285.8323505,287.9574976,278.6028834,95.09909642,76.16005883,285.6895696,294.3458778,73.48080988,92.77628012,285.0791215,289.2211607,109.3371841,289.3371841
A.D. 2019-May-01 12:20:00.0000 UTC,286.1602641,288.3118394,278.763227,95.49088023,77.19573629,286.1509975,295.2050495,74.747093,93.28213662,285.3636333,286.9231969,109.2825769,289.2825769
A.D. 2019-May-02 12:20:00.0000 UTC,286.4825511,288.6628036,278.9186689,95.88023122,78.16601206,286.6160949,296.0892877,75.91536007,93.78602263,285.6434773,285.2135257,109.1912566,289.1912566
A.D. 2019-May-03 12:20:00.0000 UTC,286.7983724,289.0101963,279.069275,96.26747645,79.07852837,287.0850485,296.9999417,76.99850501,94.28828849,285.9185701,283.7670744,109.0694052,289.0694052
A.D. 2019-May-04 12:20:00.0000 UTC,287.106869,289.3538266,279.2151118,96.65292525,79.93983914,287.5580483,297.9384312,78.00735259,94.78927257,286.1888306,282.3923143,108.9299525,288.9299525
A.D. 2019-May-05 12:20:00.0000 UTC,287.4071604,289.6935058,279.3562473,97.03687091,80.75559294,288.0352875,298.9062488,78.95104444,95.28930219,286.45418,280.9358327,108.7893336,288.7893336
A.D. 2019-May-06 12:20:00.0000 UTC,287.6983436,290.0290475,279.4927502,97.41959219,81.5306814,288.5169625,299.9049609,79.83734516,95.78869433,286.7145411,279.2240267,108.6637214,288.6637214
A.D. 2019-May-07 12:20:00.0000 UTC,287.9794925,290.360267,279.6246898,97.80135421,82.26935937,289.0032724,300.9362096,80.6728856,96.28775594,286.9698388,276.988968,108.5657024,288.5657024
