time,mercury,venus,mars,jupiter,saturn,uranus,neptune,pluto,ceres,sun,moon
A.D. 2019-Jan-21 12:20:00.0000 UTC,251.9798617417423,273.33022187879874,227.1383990534697,269.00889609543583,257.33509648859985,203.73467358519545,240.7866593091968,254.7224967694573,297.23690598469375,252.5091921775997,70.7868369506633
A.D. 2019-Jan-22 12:20:00.0000 UTC,251.9354032249847,272.9995202183749,228.05454010194828,269.32383247654417,257.658594456621,206.5474226949294,241.49350780230512,255.0834530357711,297.9389832309365,252.68709725111077,66.55045859264587
A.D. 2019-Jan-23 12:20:00.0000 UTC,251.90880171886292,272.6771178645282,228.9664177653808,269.6444788145575,257.98188275280967,209.25252844297916,242.1873650549897,255.44283796950282,298.671584033936,252.87160781519333,62.2089054083224
A.D. 2019-Jan-24 12:20:00.0000 UTC,251.9000028535833,272.363529724945,229.87363178281018,269.9712363550664,258.30507315423864,211.84748553681217,242.86869757423415,255.80077553941263,299.4367277585359,253.0626459824419,57.205830502965625
A.D. 2019-Jan-25 12:20:00.0000 UTC,251.9089589608997,272.0592451745369,230.7757966137218,270.3045368647362,258.628278952368,214.33155295031608,243.53796025993302,256.15738989534964,300.2365978675198,253.2601327041394,50.616394888920276
A.D. 2019-Jan-26 12:20:00.0000 UTC,251.9356302924541,271.76472588763835,231.67254218844815,270.64484581465155,258.95161438265086,216.70547700020168,244.19559510664996,256.5128046603628,301.0735556470182,253.46398708155087,40.455777138686464
A.D. 2019-Jan-27 12:20:00.0000 UTC,251.97998689879796,271.4804046434603,232.56351414759763,270.9926672541264,259.27519503005533,218.9712128114381,244.84203058491116,256.86714317250454,301.9501558712685,253.6741261702469,21.78223835670833
A.D. 2019-Jan-28 12:20:00.0000 UTC,252.04201124833787,271.2066848338021,233.44837421924998,271.3485497320062,259.5991388327155,221.13166115296607,245.47768184271416,257.2205293564036,302.8691637186305,253.89046519551002,346.0679961852449
A.D. 2019-Jan-29 12:20:00.0000 UTC,252.12170133265732,270.9439399397694,234.3267996787249,271.7130923408485,259.923566915306,223.19042929916972,246.10295088547917,257.5730884636045,303.8335708682986,254.11291756629882,306.14754992506215
A.D. 2019-Jan-30 12:20:00.0000 UTC,252.2190733061864,270.69251339922164,235.1984834333478,272.08695131930256,260.24860442112356,225.15162395205968,246.71822719708743,257.9249478471,304.846612100408,254.3413950078534,283.7427138354522
A.D. 2019-Jan-31 12:20:00.0000 UTC,252.33416051445496,270.45271880229865,236.0631345495842,272.4708473921028,260.57438128916414,227.01967732972648,247.32388857596882,258.27623769306973,305.91178219883,254.57580776157502,272.29573565467774
A.D. 2019-Feb-01 12:20:00.0000 UTC,252.46701406315117,270.224840003555,236.92047803756054,272.8655736851904,260.90103271863774,228.7992036082404,247.92030158591504,258.62709143311673,307.0328512381308,254.81606450969528,265.55056316218725
A.D. 2019-Feb-02 12:20:00.0000 UTC,252.61770880047246,270.00913155891783,237.77025510607848,273.2720049322204,261.2286997023671,230.49488499622842,248.50782219723928,258.97764621812246,308.21387907331297,255.0620724323671,261.01112903016497
A.D. 2019-Feb-03 12:20:00.0000 UTC,252.78634676253117,269.8058192016061,238.6122232062126,273.6911079617606,261.55752947278893,232.111382994275,249.0867963012833,259.32804329309533,309.4592271110869,255.31373718889824,257.62241590045244
A.D. 2019-Feb-04 12:20:00.0000 UTC,252.97305844433654,269.615100358225,239.44615595987125,274.1239537619118,261.88767589407365,233.6532713376484,249.6575601462557,259.6784283069075,310.77356602470405,255.5709628468737,254.86662999417285
A.D. 2019-Feb-05 12:20:00.0000 UTC,253.17800453796357,269.43714491535735,240.2718435660588,274.5717317440938,262.2192999886485,235.12498775124592,250.2204409792353,260.02895174322566,312.1618786876781,255.83365196968143,252.44452799985154
A.D. 2019-Feb-06 12:20:00.0000 UTC,253.40137763865025,269.27209578844946,241.08909244350804,275.0357660667797,262.5525702502746,236.5307995336114,250.7757573041916,260.37976912074714,313.62945391832403,256.1017054386324,250.14493328599687
A.D. 2019-Feb-07 12:20:00.0000 UTC,253.6434037292821,269.1200695792593,241.89772483328255,275.51753485751914,262.887662978193,237.87478100582183,251.32381910564857,260.73104119421714,315.181869129958,256.3750222645842,247.7745260532634
A.D. 2019-Feb-08 12:20:00.0000 UTC,253.9043432267964,268.98115741007757,242.69757853307289,276.018693099662,263.2247627304192,239.16080043388587,251.864928135916,261.0829342485446,316.82495854980067,256.6534994790491,245.0953955039072
A.D. 2019-Feb-09 12:20:00.0000 UTC,254.18449116931603,268.85542578705304,243.48850639811482,276.5410997724,263.56406280922954,240.39251381960457,252.39937810077424,261.4356203969312,318.564761644079,256.9370319827899,241.72333382815037
A.D. 2019-Feb-10 12:20:00.0000 UTC,254.48417629031468,268.74291756802927,244.27037587972896,277.086850326542,263.90576587729856,241.5733641302996,252.927454879576,261.7892779789428,320.4074467306869,257.22551244926257,236.87656100057018
A.D. 2019-Feb-11 12:20:00.0000 UTC,254.8037584742624,268.6436529569182,245.0430684612473,277.6583156048061,264.2500846754304,242.70658438754785,253.44943671786493,262.1440920273646,322.3592031699285,257.51883122576385,228.55584136333783
A.D. 2019-Feb-12 12:20:00.0000 UTC,255.1436239132,268.55763040206256,245.8064787294211,278.2581885118109,264.5972427636103,243.79520323492,253.96559426596835,262.50025472445805,324.4260945139212,257.81687611353664,210.16273361981789
A.D. 2019-Feb-13 12:20:00.0000 UTC,255.50417752192791,268.48482763888285,246.5605135838068,278.8895407484383,264.9474755116575,244.84205267779978,254.4761907287294,262.85796606114064,326.61386727579963,258.11953223689943,163.0418822369871
A.D. 2019-Feb-14 12:20:00.0000 UTC,255.88583178854088,268.4252029004422,247.30509129701724,279.55589213679474,265.30103138362165,245.84977700268584,254.98148204236145,263.2174347265772,328.92770917056623,258.42668195582684,115.13824863874795
A.D. 2019-Feb-15 12:20:00.0000 UTC,256.28899103418144,268.37869622202993,248.04013983541958,280.2612954348613,265.6581734706277,246.82084178907678,255.48171686209224,263.5788791715086,331.3719511933893,258.73820466708094,96.37401743237236
A.D. 2019-Feb-16 12:20:00.0000 UTC,256.7140307744355,268.3452313537556,248.76559541359924,281.01044143771855,266.019181750485,247.75754364790632,255.97713692342631,263.942529304316,333.949716195107,259.0539770000073,88.0149067076867
A.D. 2019-Feb-17 12:20:00.0000 UTC,257.16127154745567,268.32471819904185,249.48140141695825,281.80878912720885,266.38435601795254,248.66202045265698,256.4679778270232,264.30862877809,336.66251935888835,259.3738734756456,83.24476684844838
A.D. 2019-Feb-18 12:20:00.0000 UTC,257.63094676672216,268.3170553237141,250.1875081241917,282.6627261983814,266.75401903558446,249.53626213541756,256.9544702060923,264.677437474848,339.50983423389147,259.6977675585015,80.00369664246189
A.D. 2019-Feb-19 12:20:00.0000 UTC,258.12316470956523,268.32213200225493,250.88387423240056,283.57976740647143,267.1285193205252,250.3821226244816,257.4368412867072,265.04923365747953,342.48865272492264,260.0255330380311,77.47946905835002
A.D. 2019-Feb-20 12:20:00.0000 UTC,258.6378645597095,268.3398289139857,251.570469320469,284.5688006905638,267.5082326854046,251.20133174722758,257.9153159739082,265.42431491425253,345.5930773374418,260.35704494606233,75.25390839784271
A.D. 2019-Feb-21 12:20:00.0000 UTC,259.17476727574365,268.37001746388813,252.2472756447821,285.64039690416257,267.8935626398481,251.99550552945945,258.3901167852651,265.8029978996709,348.81399612659766,260.6921794566684,73.02908415168586
A.D. 2019-Feb-22 12:20:00.0000 UTC,259.73332373603785,268.4125588317818,252.91428836196263,286.8072063014821,268.2849410554236,252.76615433653572,258.86146294215166,266.18561811469016,352.1388993907515,261.030813110489,70.48334868417626
A.D. 2019-Feb-23 12:20:00.0000 UTC,260.31266385958304,268.46730372344797,253.571514107262,288.08447028470613,268.6828303883686,253.51468921084157,259.32956936150254,266.5725309473464,355.5518927569431,261.37282199654913,67.09191532372209
A.D. 2019-Feb-24 12:20:00.0000 UTC,260.91155129506933,268.53409307552124,254.21896897328813,289.4906829079244,269.0877278079323,254.24242762058444,259.7946462739972,266.96411436408096,359.0339486672005,261.71808142143027,61.65174303808226
A.D. 2019-Feb-25 12:20:00.0000 UTC,261.5283481406106,268.61275903931113,254.85667647778797,291.0484443636865,269.5001704017008,254.9505991336493,260.25689936610735,267.3607725208351,2.5634118207363388,262.0664658665071,50.30507663157418
A.D. 2019-Feb-26 12:20:00.0000 UTC,262.1609944577187,268.7031260287433,255.48466647678814,292.78556292765666,269.92074102564527,255.64035169555189,260.71653048234003,267.76293986947786,6.116746224598695,262.4178492842705,15.56594711788754
A.D. 2019-Feb-27 12:20:00.0000 UTC,262.8070062461432,268.8050115111469,256.1029746326001,294.7364737847857,270.35007438774255,256.31275797801226,261.173738414819,268.17108531272413,9.669468789818831,262.7721053876548,308.40078686335494
A.D. 2019-Feb-28 12:20:00.0000 UTC,263.46349454798985,268.91822652376703,256.7116420547089,296.94405062155494,270.78886340231844,256.9688213726707,261.62871952974905,268.58571637479525,13.197181326601546,263.1291077890876,282.4264670989797
A.D. 2019-Mar-01 12:20:00.0000 UTC,264.1272070122528,269.04257614319215,257.31071512340463,299.46187463195616,271.23786620729703,257.6094816305518,262.0816683005774,269.0073836897022,16.676595474558823,263.4887301203648,273.3138077663324
A.D. 2019-Mar-02 12:20:00.0000 UTC,264.7945910910505,269.1778597986315,257.9002450889355,302.356960874183,271.6979139257939,258.23561982105707,262.5327775352367,269.43668583104517,20.08644314717656,263.85084598169846,268.8181913783383
A.D. 2019-Mar-03 12:20:00.0000 UTC,265.46187675955167,269.32387179067655,258.4802880177645,305.71276319540453,272.1699197784912,258.84806315463334,262.9822385390181,269.8742749775251,23.40819161019328,264.2153290951688,266.10402924999585
A.D. 2019-Mar-04 12:20:00.0000 UTC,266.12517417802496,269.4804015676511,259.0509043737385,309.6318334694763,272.65488928477987,259.44758908369715,263.4302401689529,270.32086311090507,26.626509242020987,264.58205322810846,264.2367905862436
A.D. 2019-Mar-05 12:20:00.0000 UTC,266.7805812565078,269.64723398881057,259.61215869248923,314.23656509806875,273.15393203989026,260.03492911722094,263.8769642601382,270.77722910443094,29.72947411180718,264.95089213939684,262.81652753179605
A.D. 2019-Mar-06 12:20:00.0000 UTC,267.42429520860213,269.8241496478447,260.16411947989985,319.6646399213183,273.66827544818807,260.6107724879647,264.3225756241379,271.24422693398003,32.70854948823886,265.3217196292535,261.633353040312
A.D. 2019-Mar-07 12:20:00.0000 UTC,268.0527217012909,270.0109250249101,260.7068589539631,326.0529841719072,274.1992804954301,261.1757693665996,264.7673709922095,271.7227949558486,35.55837080754432,265.6944094499511,260.55140283145226
A.D. 2019-Mar-08 12:20:00.0000 UTC,268.6625760159299,270.20733268436425,261.24045289316183,333.50154131691687,274.7484602537588,261.73053388255954,265.2115403719801,272.21396670521585,38.2764029176439,266.06883527099535,259.45623982626995
A.D. 2019-Mar-09 12:20:00.0000 UTC,269.25097091174985,270.4131412510555,261.76498012867984,342.0113485713553,275.31750132681884,262.27564658109264,265.65516667607267,272.71888320972704,40.862521952904956,266.444870409603,258.215999928228
A.D. 2019-Mar-10 12:20:00.0000 UTC,269.81548756951196,270.6281154837804,262.28052209526663,351.4104178554031,275.9082892860697,262.81165670950315,266.098472711491,273.23880750502616,43.3185728225655,266.82238762802643,256.6248768514614
A.D. 2019-Mar-11 12:20:00.0000 UTC,270.35422702254857,270.85201653917403,262.7871624902982,1.3164834731953503,276.52293908043805,263.33908441101175,266.5416611212668,273.77514191142234,45.64793927983157,267.20125907253555,254.26469396014897
A.D. 2019-Mar-12 12:20:00.0000 UTC,270.86584042149525,271.0846020962828,263.28498656548544,11.19853975583186,277.1638310134942,263.8584224429655,266.9849278814737,274.3294482348613,47.8551488619031,267.58135602508025,250.0198303126152
A.D. 2019-Mar-13 12:20:00.0000 UTC,271.3495382829201,271.32562650403736,263.7740802916177,20.533377719112327,277.83365374656154,264.3701376560479,267.42846775875125,274.90347171007227,49.94552779702735,267.9625486307903,239.4668449683716
A.D. 2019-Mar-14 12:20:00.0000 UTC,271.80508003676283,271.5748411223542,264.2545295754929,28.95670427529663,278.5354561667355,264.8746724252895,267.8724757356333,275.4991697020512,51.924911914066456,268.3447057564679,189.7013886193229
A.D. 2019-Mar-15 12:20:00.0000 UTC,272.2327459946721,271.83199484995805,264.726419448055,36.314469222078095,279.27271011361455,265.372446000284,268.3171476924182,276.1187461684076,53.79941233680376,268.7276949584528,113.41201411316824
A.D. 2019-Mar-16 12:20:00.0000 UTC,272.6332947707644,272.09683497218845,265.1898334100869,42.61955464654042,280.0493866075489,265.8638559573611,268.7626811665248,276.76469324554694,55.575231968169184,269.1113827085553,97.89063746934762
A.D. 2019-Mar-17 12:20:00.0000 UTC,273.0079094409656,272.36910818487,265.64485300327283,47.97730830703652,280.87004826519404,266.3492797706776,269.209276278971,277.43984112562055,57.25852613450547,269.49563483546194,92.57324145262122
A.D. 2019-Mar-18 12:20:00.0000 UTC,273.35813593816295,272.64856163344984,266.09155796195165,52.525796552327996,281.7399610952575,266.8290766766709,269.65713683142985,278.147417503077,58.855301147571936,269.88031721677146,89.86383617754879
A.D. 2019-Mar-19 12:20:00.0000 UTC,273.6858171473525,272.93494390222116,266.53002753680863,56.40173051354044,282.66523000774896,267.303590142767,270.1064716189648,278.891118366458,60.37134564500924,270.26529687169534,88.1509022509522
A.D. 2019-Mar-20 12:20:00.0000 UTC,273.9930250347733,273.22800521894555,266.9603424180869,59.72578631949014,283.6529627970268,267.7731502716919,270.55749523076724,279.675191763827,61.812186997721746,270.65044280990213,86.88121164941046
A.D. 2019-Mar-21 12:20:00.0000 UTC,274.28199297012037,273.52749668257144,267.38258632746044,62.59873398897661,284.7114706141444,268.23807543214366,271.01042791825176,280.5045382842659,63.1830658383894,271.03562616573623,85.79184829798392
A.D. 2019-Mar-22 12:20:00.0000 UTC,274.5550507397756,273.83316922374496,267.7968465563327,65.10245692202332,285.8505174954803,268.69867291960054,271.46549490684885,281.384835069992,64.48892308330942,271.42071976546384,84.70761827095257
A.D. 2019-Mar-23 12:20:00.0000 UTC,274.81456432729436,274.14477272783625,268.2032128598068,67.30268105992778,287.0816334365146,269.15523856876064,271.9229255051777,282.3226910593457,65.73439396863195,271.80559720903847,83.45170704425377
A.D. 2019-Mar-24 12:20:00.0000 UTC,275.06288262494,274.4620559171354,268.60177559360574,69.25196162537176,288.418508350252,269.6080562311238,272.3829528161098,283.3258425291314,66.92380794522789,272.19013215398184,81.75373630200305
A.D. 2019-Mar-25 12:20:00.0000 UTC,275.3022922382349,274.7847669344197,268.9926241836425,70.99236610154723,289.87748629037435,270.057397845884,272.8458143091956,284.4033987144925,68.06119440928109,272.57419815578163,79.03213388073037
A.D. 2019-Mar-26 12:20:00.0000 UTC,275.5349805439148,275.11265399638586,269.37584628751216,72.5576976730522,291.47818213666113,270.5035240720138,273.3117528029726,285.56614921349086,69.15029335696946,272.95766880640605,73.5355867003675
A.D. 2019-Mar-27 12:20:00.0000 UTC,275.7630063761237,275.44546595923333,269.7515277473748,73.97526914162046,293.24424814648546,270.94668538714285,273.7810176253733,286.82695007262805,70.19457015481579,273.3404180867899,56.433967615200785
A.D. 2019-Mar-28 12:20:00.0000 UTC,275.9882783051693,275.78295268797416,270.11975295659096,75.26729136403392,295.2043191904815,271.3871233063396,274.2538657089952,288.20121089143504,71.19723263986734,273.72232072836584,332.9731379503648
A.D. 2019-Mar-29 12:20:00.0000 UTC,276.21253919966597,276.12486505082677,270.4806051237834,76.45194992086698,297.3931587698279,271.8250713150459,274.7305623400288,289.7075110832234,72.16124861386758,274.1032523038582,290.35183896836867
